Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon,first_seen
0918106,255,KARNES,CHRISTINE-HAUSMANN UNIT B,02,781863,2026-08-24,SILVER HILL ENERGY OPERATING LLC,102H,12500,2026-09-02,,28.9416745,-97.9520692,28.9307623,-97.9445169,False
0918102,255,KARNES,CHRISTINE-HAUSMANN UNIT C,02,781863,2026-08-24,SILVER HILL ENERGY OPERATING LLC,002H,12500,2026-09-02,,28.9416108,-97.9520396,28.9308067,-97.9459635,False
0918181,269,KING,LEGACY SOUTH,11,347191,2026-08-25,HALLIBURTON OPERATING COMPANY,1,4200,2026-09-01,,33.5317581,-100.4215687,33.5317581,-100.4215687,True
0918243,301,LOVING,APC FEE 6,10,020528,2026-08-28,ANADARKO E&P ONSHORE LLC,11U,13000,2026-09-02,,31.7352778,-103.5049333,31.7365194,-103.5103917,False
0918248,301,LOVING,APC FEE 6,10,020528,2026-08-28,ANADARKO E&P ONSHORE LLC,12U,13000,2026-09-02,,31.7352778,-103.505025,31.7364861,-103.5004083,False
0918247,301,LOVING,APC FEE 6,10,020528,2026-08-28,ANADARKO E&P ONSHORE LLC,13U,13000,2026-09-02,,31.7352778,-103.5051139,31.7364861,-103.5004083,False
0918249,301,LOVING,APC FEE 6,10,020528,2026-08-28,ANADARKO E&P ONSHORE LLC,14H,13000,2026-09-02,,31.735275,-103.5042,31.71635,-103.489975,False
0918251,301,LOVING,APC FEE 6,10,020528,2026-08-28,ANADARKO E&P ONSHORE LLC,15H,13000,2026-09-02,,31.735275,-103.5039111,31.7135056,-103.486175,False
0918252,301,LOVING,APC FEE 6,10,020528,2026-08-28,ANADARKO E&P ONSHORE LLC,16H,13000,2026-09-02,,31.735275,-103.5040083,31.7135056,-103.486175,False
0918253,301,LOVING,APC FEE 6,10,020528,2026-08-28,ANADARKO E&P ONSHORE LLC,17H,13000,2026-09-02,,31.735275,-103.5038139,31.7106583,-103.4823778,False
0918246,301,LOVING,APC FEE 6,10,020528,2026-08-28,ANADARKO E&P ONSHORE LLC,81U,13000,2026-09-02,,31.7352778,-103.5048444,31.7365194,-103.5103917,False
0918250,301,LOVING,APC FEE 6,10,020528,2026-08-28,ANADARKO E&P ONSHORE LLC,82H,13000,2026-09-02,,31.735275,-103.5041028,31.71635,-103.489975,False
0918080,301,LOVING,MOONTOWER,10,103379,2026-08-21,"POWDERHORN OPERATING, LLC",141H,10850,2026-09-01,,31.96279,-103.340584,31.999896,-103.355153,True
0918081,301,LOVING,MOONTOWER,10,103379,2026-08-21,"POWDERHORN OPERATING, LLC",142H,10850,2026-09-01,,31.962874,-103.3402777,31.999897,-103.350682,True
0918082,301,LOVING,MOONTOWER,10,103379,2026-08-21,"POWDERHORN OPERATING, LLC",143H,10850,2026-09-01,,31.965226,-103.331687,31.999898,-103.346148,True
0918083,301,LOVING,MOONTOWER,10,103379,2026-08-21,"POWDERHORN OPERATING, LLC",144H,10850,2026-09-01,,31.965331,-103.331304,31.999899,-103.341677,True
0917998,313,MADISON,CROCKETT A,03,102346,2026-08-19,CYTEX SOUTH TEXAS OPERATING LLC,1H,9000,2026-09-02,,31.0484389,-96.0211361,31.072615,-96.0471507,False
0916907,315,MARION,PALMER,06,727892,2026-07-02,"ROSE CITY RESOURCES, LLC",1H,8000,2026-09-01,,32.7526468,-94.5919205,32.7286025,-94.5933768,False
0918138,317,MARTIN,HALSEY 9,10,217012,2026-08-24,DIAMONDBACK E&P LLC,2JM,12500,2026-09-01,,32.171112,-101.738314,32.1985294,-101.7436316,False
0918278,317,MARTIN,THREE PENNY,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",1JM,10000,2026-09-02,,32.1094222,-102.0265806,32.144991,-102.0392201,False
0918282,317,MARTIN,THREE PENNY,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",2DN,10000,2026-09-02,,32.1094444,-102.0264861,32.144991,-102.0392201,False
0918283,317,MARTIN,THREE PENNY,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",3HB,10000,2026-09-02,,32.1094667,-102.0263944,32.144991,-102.0392201,False
0918284,317,MARTIN,THREE PENNY,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",4MS,10000,2026-09-02,,32.1094889,-102.0263,32.1452355,-102.0381912,False
0918285,317,MARTIN,THREE PENNY,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",5LS,10000,2026-09-02,,32.1095083,-102.0262056,32.1452355,-102.0381912,False
0918286,317,MARTIN,THREE PENNY E,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",6CF,10000,2026-09-02,,32.1098722,-102.02465,32.1454799,-102.0371623,False
0918279,317,MARTIN,THREE PENNY E,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",7HA,10000,2026-09-02,,32.1098917,-102.0245556,32.1455095,-102.0370376,False
0918287,317,MARTIN,THREE PENNY E,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",8JM,10000,2026-09-02,,32.1099139,-102.0244611,32.1457243,-102.0361333,False
0918288,317,MARTIN,THREE PENNY E,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",9LL,10000,2026-09-02,,32.1099361,-102.0243694,32.1457898,-102.0358188,False
0918280,317,MARTIN,THREE PENNY F,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",10HB,10000,2026-09-02,,32.1099583,-102.024275,32.1459687,-102.0351044,False
0918294,317,MARTIN,THREE PENNY F,10,102324,2026-08-31,"OXYROCK OPERATING, LLC",11MS,10000,2026-09-02,,32.1102889,-102.0228583,32.1462131,-102.0340755,False
0918296,317,MARTIN,THREE PENNY F,10,102324,2026-08-31,"OXYROCK OPERATING, LLC",12LS,10000,2026-09-02,,32.1103083,-102.0227639,32.1462131,-102.0340755,False
0918297,317,MARTIN,THREE PENNY F,10,102324,2026-08-31,"OXYROCK OPERATING, LLC",13DN,10000,2026-09-02,,32.1103306,-102.0226722,32.146333,-102.0335706,False
0918281,317,MARTIN,THREE PENNY G,10,102324,2026-08-28,"OXYROCK OPERATING, LLC",14JM,10000,2026-09-02,,32.1103528,-102.0225778,32.1464575,-102.0330465,False
0917741,331,MILAM,ELK RANCH,01,347151,2026-08-09,"HALLIBURTON ENERGY SERVICES, INC",5,4451,2026-09-02,,30.958632,-97.0354212,30.9492826,-97.0256237,True
0918221,337,MONTAGUE,SALMON D & E,13,880393,2026-08-26,"V & H OIL, L.P.",33D,1999,2026-09-02,,33.9243784,-97.6702571,33.9243784,-97.6702571,False
0917922,349,NAVARRO,ATMOS NAVARRO V-61,05,036599,2026-08-17,ATMOS PIPELINE - TEXAS,1,550,2026-09-02,,31.9717916,-96.6432894,31.9717916,-96.6432894,False
0918220,365,PANOLA,WYATT D HS (AW),06,103925,2026-08-26,SABINE ENERGY INC.,4H,12000,2026-09-02,,32.357,-94.4415333,32.3849444,-94.4385111,False
0918149,383,REAGAN,NORTH CREEK E,09,220855,2026-08-24,DISCOVERY NATURAL RESOURCES LLC,0401MB,8500,2026-09-02,,31.4176306,-101.3563611,31.3771269,-101.3552915,False
0918155,389,REEVES,GSL UNIT 3730 A,10,103894,2026-08-25,UEP OPERATING LLC,1H,11800,2026-09-02,,31.536234,-103.676718,31.5637926,-103.6815168,True
0918158,389,REEVES,GSL UNIT 3730 A,10,103894,2026-08-25,UEP OPERATING LLC,2H,11800,2026-09-02,,31.536234,-103.676654,31.5637895,-103.6839891,True
0918161,389,REEVES,GSL UNIT 3730 A,10,103894,2026-08-25,UEP OPERATING LLC,3H,11800,2026-09-02,,31.536234,-103.67659,31.5637986,-103.6765767,True
0918162,389,REEVES,GSL UNIT 3730 A,10,103894,2026-08-25,UEP OPERATING LLC,4H,11800,2026-09-02,,31.536234,-103.676526,31.5637956,-103.6790489,True
0918163,389,REEVES,GSL UNIT 3730 A,10,103894,2026-08-25,UEP OPERATING LLC,5H,11800,2026-09-02,,31.536234,-103.676462,31.5638044,-103.6716322,True
0918164,389,REEVES,GSL UNIT 3730 A,10,103894,2026-08-25,UEP OPERATING LLC,6H,11800,2026-09-02,,31.536234,-103.676398,31.5638015,-103.6741045,True
0918222,475,WARD,UL AIR FORCE I,10,103575,2026-08-26,"CRESCENT ENERGY OPERATING, LLC",9A,12500,2026-09-02,,31.6172004,-103.3139813,31.6173029,-103.3198747,False
0916725,475,WARD,"EDWARDS, JACK ET AL",10,666430,2026-06-25,PITTS ENERGY CO.,2,5450,2026-09-02,,31.5539318,-102.8142994,,,False
0918225,477,WASHINGTON,CLAY CREEK EAST UNIT,03,008555,2026-08-26,AETHON ENERGY OPERATING LLC,633,2000,2026-09-02,,30.307112,-96.40167,30.307112,-96.40167,False
0918236,501,YOAKUM,BENNETT RANCH UNIT,11,617544,2026-08-28,OCCIDENTAL PERMIAN LTD.,3310,5700,2026-09-01,,33.091275,-102.73595,33.0908694,-102.732825,False
0918239,501,YOAKUM,BENNETT RANCH UNIT,11,617544,2026-08-28,OCCIDENTAL PERMIAN LTD.,3322,5700,2026-09-01,,33.0874945,-102.7395972,33.0876417,-102.7369139,False
0918238,501,YOAKUM,BENNETT RANCH UNIT,11,617544,2026-08-28,OCCIDENTAL PERMIAN LTD.,3343,5675,2026-09-02,,33.0815109,-102.7335962,33.0810139,-102.7311111,False
0918245,501,YOAKUM,BENNETT RANCH UNIT,11,617544,2026-08-28,OCCIDENTAL PERMIAN LTD.,4368,5650,2026-09-02,,33.0753583,-102.7377556,33.0755611,-102.7406667,False
0918224,501,YOAKUM,BENNETT RANCH UNIT,11,617544,2026-08-26,OCCIDENTAL PERMIAN LTD.,4370,5700,2026-09-01,,33.0729528,-102.7349806,33.0731111,-102.7309889,False
