Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon,first_seen
0918218,227,HOWARD,PALPATINE B 46-03,10,760725,2026-08-26,"SURGE OPERATING, LLC",2DH,9000,2026-09-04,,32.134487,-101.499273,32.106411,-101.486205,False
0918199,237,JACK,PLASTER,13,433070,2026-08-26,"JLW OPERATIONS, LLC",1,2400,2026-09-04,,33.2071651,-98.1946822,33.2071651,-98.1946822,True
0917995,313,MADISON,CROCKETT B,03,102346,2026-08-19,CYTEX SOUTH TEXAS OPERATING LLC,2H,9000,2026-09-04,,31.0484333,-96.0210417,31.0745583,-96.0427917,False
0918128,317,MARTIN,HALSEY 4-45 B,10,217012,2026-08-24,DIAMONDBACK E&P LLC,2LS,12500,2026-09-04,,32.171046,-101.738295,32.1978315,-101.7467855,False
0918130,317,MARTIN,HALSEY 4-45 C,10,217012,2026-08-24,DIAMONDBACK E&P LLC,1JM,12500,2026-09-04,,32.170846,-101.738236,32.1975268,-101.7481621,False
0918131,317,MARTIN,HALSEY 4-45 D,10,217012,2026-08-24,DIAMONDBACK E&P LLC,1WA,12500,2026-09-04,,32.170912,-101.738256,32.1975268,-101.7481621,False
0918135,317,MARTIN,HALSEY 4-45 E,10,217012,2026-08-24,DIAMONDBACK E&P LLC,1LS,12500,2026-09-04,,32.170779,-101.738216,32.1972221,-101.7495387,False
0917687,329,MIDLAND,HUTT-SHACK 46M,10,665748,2026-08-06,"PIONEER NATURAL RES. USA, INC.",213H,11600,2026-09-04,,31.8466396,-101.9425076,31.8081477,-101.9302246,False
0917327,329,MIDLAND,ODANIEL-FLOYD 60A,10,665748,2026-07-20,"PIONEER NATURAL RES. USA, INC.",101H,10349,2026-09-04,,31.9511721,-101.8479847,31.9048156,-101.8376874,False
0917684,347,NACOGDOCHES,REDEMPTION,06,103469,2026-08-05,REVENANT ENERGY OPERATING LLC,5HB,13000,2026-09-04,,31.393799,-94.457181,31.419319,-94.468805,False
0917685,347,NACOGDOCHES,REDEMPTION,06,103469,2026-08-05,REVENANT ENERGY OPERATING LLC,6HB,13000,2026-09-04,,31.39381,-94.457102,31.417664,-94.463799,False
0918336,383,REAGAN,MERCHANT EMMITT EAST I 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4309H,10605,2026-09-04,,31.6049772,-101.500645,31.5755863,-101.4946484,False
0918338,383,REAGAN,MERCHANT EMMITT EAST K 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4211H,10605,2026-09-04,,31.6049902,-101.500583,31.5760473,-101.4925994,False
0918337,383,REAGAN,MERCHANT EMMITT EAST K 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4411H,10605,2026-09-04,,31.6050042,-101.50052,31.5760473,-101.4925994,False
0918339,383,REAGAN,MERCHANT EMMITT EAST M 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4313H,10605,2026-09-04,,31.6050172,-101.500458,31.5764803,-101.4906764,False
0918342,383,REAGAN,MERCHANT EMMITT EAST O 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4215H,10605,2026-09-04,,31.6050442,-101.500333,31.5769703,-101.4884995,False
0918340,383,REAGAN,MERCHANT EMMITT EAST O 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4415H,10605,2026-09-04,,31.6050312,-101.500396,31.5769703,-101.4884995,False
0918327,383,REAGAN,MERCHANT EMMITT WEST A 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4301H,10605,2026-09-04,,31.6039902,-101.5095808,31.5737153,-101.5029622,False
0918331,383,REAGAN,MERCHANT EMMITT WEST C 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4203H,10605,2026-09-04,,31.6040032,-101.5095188,31.5741753,-101.5009193,False
0918328,383,REAGAN,MERCHANT EMMITT WEST C 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4403H,10605,2026-09-04,,31.6040172,-101.5094558,31.5741753,-101.5009193,False
0918332,383,REAGAN,MERCHANT EMMITT WEST E 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4305H,10605,2026-09-04,,31.6040302,-101.5093938,31.5746363,-101.4988693,False
0918335,383,REAGAN,MERCHANT EMMITT WEST G 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4207H,10605,2026-09-04,,31.6040572,-101.5092698,31.5750973,-101.4968203,False
0918334,383,REAGAN,MERCHANT EMMITT WEST G 14-25,09,102879,2026-09-01,"DE CENTRAL OPERATING, LLC",4407H,10605,2026-09-04,,31.6040432,-101.5093318,31.5750973,-101.4968203,False
0918147,383,REAGAN,NORTH CREEK C,09,220855,2026-08-24,DISCOVERY NATURAL RESOURCES LLC,0416MB,8500,2026-09-04,,31.4175806,-101.3565111,31.3771165,-101.3622914,False
0918148,383,REAGAN,NORTH CREEK D,09,220855,2026-08-24,DISCOVERY NATURAL RESOURCES LLC,0417MB,8500,2026-09-04,,31.4176056,-101.3564361,31.3771164,-101.3587915,False
0918150,383,REAGAN,NORTH CREEK H,09,220855,2026-08-24,DISCOVERY NATURAL RESOURCES LLC,0401LA,8500,2026-09-04,,31.4175556,-101.3565861,31.3771372,-101.3535415,False
0918291,389,REEVES,CHEVY A,10,100852,2026-08-31,"PERMIAN RESOURCES OPERATING, LLC",5H,13000,2026-09-04,,31.3611622,-103.312743,31.391359,-103.3083872,False
0918292,389,REEVES,CHEVY B,10,100852,2026-08-31,"PERMIAN RESOURCES OPERATING, LLC",3H,13000,2026-09-04,,31.3612502,-103.31272,31.3908459,-103.3055423,False
0918293,389,REEVES,CHEVY C,10,100852,2026-08-31,"PERMIAN RESOURCES OPERATING, LLC",6H,13000,2026-09-04,,31.3610732,-103.312766,31.392309,-103.3020084,False
0918295,389,REEVES,CHEVY D,10,100852,2026-08-31,"PERMIAN RESOURCES OPERATING, LLC",4H,13000,2026-09-04,,31.3609842,-103.312789,31.3913849,-103.2968846,False
0914499,389,REEVES,W STATE G,10,875462,2026-03-30,U.S. ENERGY DEVELOPMENT CORP,7TU,11000,2026-09-04,,31.3192031,-103.3186139,31.3060567,-103.3231198,False
0918309,417,SHACKELFORD,SIMPSON,08,816067,2026-08-31,"STASNEY WELL SERVICE, LLC",1,2000,2026-09-04,2026-03-24,32.7062977,-99.2547269,32.7062977,-99.2547269,False
0918302,445,TERRY,HARRED 92,11,103337,2026-08-31,"AVIATOR ENERGY, LLC",1,11800,2026-09-04,,33.0995883,-102.240742,33.0995883,-102.240742,True
0918304,445,TERRY,M. FLACHE 71,11,103337,2026-08-31,"AVIATOR ENERGY, LLC",2L,11900,2026-09-04,,33.095212,-102.235154,33.095212,-102.235154,True
0918359,461,UPTON,LATZEL 34,09,027200,2026-09-02,APACHE CORPORATION,U 3HU,9545,2026-09-04,,31.5737167,-101.9580528,31.5741528,-101.9599833,False
0918211,475,WARD,SEALY SMITH FOUNDATION,10,617544,2026-08-26,OCCIDENTAL PERMIAN LTD.,4302H,9000,2026-09-04,,31.6406139,-102.8973778,31.6121751,-102.8863113,False
0918213,475,WARD,SEALY SMITH FOUNDATION,10,617544,2026-08-26,OCCIDENTAL PERMIAN LTD.,4303H,9000,2026-09-04,,31.6406445,-102.8972694,31.6129106,-102.8836122,False
