Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon
0917001,237,JACK,PARKER,13,617342,2026-07-06,"OAKRIDGE OIL AND GAS, LP",O 4,3000,2026-07-10,2026-07-27,,,,
0916199,329,MIDLAND,TURNER E41I,10,665748,2026-06-03,"PIONEER NATURAL RES. USA, INC.",9H,10317,2026-07-06,2026-07-27,,,,
0916259,329,MIDLAND,TURNER W39G,10,665748,2026-06-04,"PIONEER NATURAL RES. USA, INC.",7H,10346,2026-07-06,2026-07-25,,,,
0916263,329,MIDLAND,TURNER W39I,10,665748,2026-06-04,"PIONEER NATURAL RES. USA, INC.",9H,10346,2026-07-13,2026-07-27,,,,
0916841,389,REEVES,STILL TIPPIN A2 UNIT,10,331448,2026-06-30,"GREENLAKE ENERGY OPERATING, LLC",4505U,11000,2026-07-08,2026-07-27,,,,
0917071,479,WEBB,AI SAN ROMAN,04,104125,2026-07-08,"WARWICK POSEIDON, GP",116H,12155,2026-07-13,2026-07-27,,,,
