Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon
0907233,329,MIDLAND,CMC SNAPDRAGON 19-31 UNIT,10,148113,2026-07-22,CHEVRON U. S. A. INC.,2264JM,8500,2025-05-27,2025-08-27,,,,
0903506,329,MIDLAND,DAVIDSON B 34E,10,628658,2026-07-21,OVINTIV USA INC.,207HM,10500,2024-11-26,2025-01-24,,,,
0912166,347,NACOGDOCHES,MYLO-MILLER TRUST GAS UNIT,06,103913,2026-07-23,ADAMAS ENERGY LLC,1H,14600,2025-12-15,2026-06-04,,,,
0909435,371,PECOS,HIDEAWAY,10,173777,2026-07-27,"CONTINENTAL RESOURCES, INC.",6305H,15420,2025-08-07,2025-09-19,,,,
0914207,389,REEVES,TYCOON U,10,875462,2026-07-22,U.S. ENERGY DEVELOPMENT CORP,1TU,10900,2026-03-20,,,,,
0914210,389,REEVES,TYCOON U,10,875462,2026-07-22,U.S. ENERGY DEVELOPMENT CORP,2BU,10900,2026-03-31,,,,,
0915620,419,SHELBY,USA JACKSON C,06,781863,2026-06-28,SILVER HILL ENERGY OPERATING LLC,12H,12500,2026-05-19,,,,,
