Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon,first_seen
0917842,003,ANDREWS,FEE 'BQ',10,263696,2026-08-12,"FASKEN OIL AND RANCH, LTD.",413UL,8300,2026-08-17,,32.1161175,-102.3018931,32.0868356,-102.2902622,False
0917843,003,ANDREWS,FEE 'BQ',10,263696,2026-08-12,"FASKEN OIL AND RANCH, LTD.",414MS,8900,2026-08-17,,32.1161692,-102.3019088,32.0862089,-102.2930048,False
0917845,003,ANDREWS,FEE 'BQ',10,263696,2026-08-12,"FASKEN OIL AND RANCH, LTD.",415JM,9300,2026-08-17,,32.1162236,-102.3019247,32.0868356,-102.2902622,False
0917847,003,ANDREWS,FEE 'BQ',10,263696,2026-08-12,"FASKEN OIL AND RANCH, LTD.",416LS,9400,2026-08-17,,32.1162751,-102.3019436,32.0862089,-102.2930048,False
0917848,003,ANDREWS,FEE 'BQ',10,263696,2026-08-12,"FASKEN OIL AND RANCH, LTD.",417DN,10100,2026-08-17,,32.1163295,-102.3019595,32.0868356,-102.2902622,False
0917849,003,ANDREWS,FEE 'BQ',10,263696,2026-08-12,"FASKEN OIL AND RANCH, LTD.",418WA,9800,2026-08-17,,32.1163812,-102.3019752,32.0862089,-102.2930048,False
0917850,003,ANDREWS,FEE 'BQ',10,263696,2026-08-12,"FASKEN OIL AND RANCH, LTD.",419WB,10000,2026-08-17,,32.1164356,-102.301991,32.0868356,-102.2902622,False
0917851,003,ANDREWS,FEE 'BQ',10,263696,2026-08-12,"FASKEN OIL AND RANCH, LTD.",420WD,11000,2026-08-17,,32.1164872,-102.30201,32.0862089,-102.2930048,False
0917829,003,ANDREWS,UL WILD CARD 3-15 A,10,741937,2026-08-11,"SABALO II OPERATING, LLC",1JM,9200,2026-08-17,,32.3878622,-102.4351366,32.344772,-102.4227778,False
0917830,003,ANDREWS,UL WILD CARD 3-15 A,10,741937,2026-08-11,"SABALO II OPERATING, LLC",1WA,10000,2026-08-17,,32.3878802,-102.4350582,32.344772,-102.4227778,False
0917831,003,ANDREWS,UL WILD CARD 3-15 B,10,741937,2026-08-11,"SABALO II OPERATING, LLC",1LS,9600,2026-08-17,,32.3878978,-102.43498,32.3452473,-102.4207155,False
0917833,003,ANDREWS,UL WILD CARD 3-15 B,10,741937,2026-08-11,"SABALO II OPERATING, LLC",1WB,10300,2026-08-17,,32.387916,-102.4349019,32.3452473,-102.4207155,False
0917742,055,CALDWELL,"DAVIS, J. J. ESTATE -A-",01,515678,2026-08-09,LYNCO OILFIELD SERVICES LLC,1SW,3450,2026-08-17,,29.7118165,-97.6306717,29.7118165,-97.6306717,True
0917838,127,DIMMIT,SAN PEDRO RANCH,01,104048,2026-08-12,JONAH ENERGY LLC,4501CH,4500,2026-08-17,,28.3598296,-100.0346512,28.335148,-100.024267,False
0917839,127,DIMMIT,SAN PEDRO RANCH,01,104048,2026-08-12,JONAH ENERGY LLC,4503CH,4500,2026-08-17,,28.3598296,-100.034604,28.339877,-100.024245,False
0917818,127,DIMMIT,BEINHORN AC,01,728874,2026-08-11,"ROSEWOOD RESOURCES, INC.",C 2H,8200,2026-08-17,,28.3179414,-99.717261,28.2959774,-99.6986958,False
0917844,151,FISHER,RICE BROS. (CANYON) UNIT,08,800750,2026-08-12,SOJOURNER DRILLING CORPORATION,201,4700,2026-08-17,,32.8906849,-100.1678468,32.8906849,-100.1678468,True
0917766,189,HALE,ANTON-IRISH CLEARFORK UNIT,11,617544,2026-08-10,OCCIDENTAL PERMIAN LTD.,299,6000,2026-08-17,,33.8385702,-102.0705121,33.841953,-102.0709539,False
0917785,189,HALE,ANTON-IRISH CLEARFORK UNIT,11,617544,2026-08-11,OCCIDENTAL PERMIAN LTD.,586,6000,2026-08-17,,33.8421687,-102.0405008,33.8400207,-102.0406615,False
0917783,189,HALE,ANTON-IRISH CLEARFORK UNIT,11,617544,2026-08-11,OCCIDENTAL PERMIAN LTD.,586,6000,2026-08-17,,33.8421687,-102.0405008,33.8400207,-102.0406615,False
0917824,317,MARTIN,GW WOLCOTT,10,217012,2026-08-11,DIAMONDBACK E&P LLC,R 1JM,13000,2026-08-17,,,,,,False
0917914,329,MIDLAND,SPINKS 47,10,566121,2026-08-17,MID-STATES OPERATING COMPANY,2D,5400,2026-08-17,,,,,,True
0917912,329,MIDLAND,SPINKS 54,10,566121,2026-08-17,MID-STATES OPERATING COMPANY,1D,5400,2026-08-17,,,,,,True
0916906,343,MORRIS,EL CORTEZ,06,727892,2026-07-02,"ROSE CITY RESOURCES, LLC",1H,13000,2026-08-17,,,,,,False
0917894,359,OLDHAM,B. CREEK,14,033228,2026-08-14,"ARROW OIL & GAS, LLC",101,3999,2026-08-17,,,,,,True
0917880,371,PECOS,ATKINS STATE '26',10,101199,2026-08-13,MBX OPERATING LLC,2,7550,2026-08-17,,,,,,True
0917819,389,REEVES,CHECKERS A,10,872117,2026-08-11,TRP OPERATING LLC,702H,12500,2026-08-17,,,,,,False
0917821,389,REEVES,CHECKERS B,10,872117,2026-08-11,TRP OPERATING LLC,802H,12500,2026-08-17,,,,,,False
0917822,389,REEVES,CHECKERS C,10,872117,2026-08-11,TRP OPERATING LLC,703H,12500,2026-08-17,,,,,,False
0917825,389,REEVES,CHECKERS D,10,872117,2026-08-11,TRP OPERATING LLC,803H,12500,2026-08-17,,,,,,False
0917826,389,REEVES,CHECKERS E,10,872117,2026-08-11,TRP OPERATING LLC,804H,12500,2026-08-17,,,,,,False
0916979,461,UPTON,CONNELL 3847 C,09,027200,2026-07-06,APACHE CORPORATION,4HU,12000,2026-08-17,,,,,,False
0917194,461,UPTON,CONNELL 3847 G,09,027200,2026-07-13,APACHE CORPORATION,9HS,12000,2026-08-17,,,,,,False
0917204,461,UPTON,CONNELL 3847 H,09,027200,2026-07-13,APACHE CORPORATION,10HA,12000,2026-08-17,,,,,,False
0917882,475,WARD,EDWARDS 4,10,925440,2026-08-13,WILLIAMS OIL COMPANY,2,6507,2026-08-17,,,,,,True
0917558,479,WEBB,CODIGO,04,253162,2026-07-31,"EOG RESOURCES, INC.",113H,10000,2026-08-17,,,,,,False
0917560,479,WEBB,CODIGO,04,253162,2026-07-31,"EOG RESOURCES, INC.",114H,10000,2026-08-17,,,,,,False
0917562,479,WEBB,CODIGO,04,253162,2026-07-31,"EOG RESOURCES, INC.",115H,10000,2026-08-17,,,,,,False
0917563,479,WEBB,CODIGO,04,253162,2026-07-31,"EOG RESOURCES, INC.",116H,10000,2026-08-17,,,,,,False
0917717,479,WEBB,G-B STATE F,04,253162,2026-08-07,"EOG RESOURCES, INC.",102H,14200,2026-08-17,,,,,,False
0917840,501,YOAKUM,WILLARD UNIT,11,630555,2026-08-12,OXY USA WTP LP,140 C,5533,2026-08-17,,,,,,False
0917841,501,YOAKUM,WILLARD UNIT,11,630555,2026-08-12,OXY USA WTP LP,156 A,5448,2026-08-17,,,,,,False
