Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon
0916634,301,LOVING,CROSS MOUNTAIN 4045-28,10,942623,2026-08-17,"WPX ENERGY PERMIAN, LLC",314H,14000,2026-06-30,,31.7478409,-103.3422165,31.7749659,-103.3496515
0916548,329,MIDLAND,REBEL,10,655805,2026-07-02,"PERMIAN DEEP ROCK OIL CO., LLC",H115NB,12000,2026-06-22,,31.9737972,-102.053275,32.0034972,-102.0634444
0914458,405,SAN AUGUSTINE,HATCH 'C',06,103732,2026-07-01,ROCKCLIFF ENERGY OPERATING III,3HB,16000,2026-04-02,2026-04-14,31.531197,-94.011256,31.496603,-94.0070832
0915803,461,UPTON,CC 4144 D,09,027200,2026-07-22,APACHE CORPORATION,6HS,10000,2026-05-27,2026-05-31,,,,
0916002,479,WEBB,LAUREL SA C,04,499978,2026-07-09,"LEWIS PETRO PROPERTIES, INC.",1004H,12000,2026-06-03,,,,,
