Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon
0917435,389,REEVES,HATCH WB,10,104430,2026-08-16,PERUN ENERGY LLC,1UH,11000,2026-07-28,2026-08-05,,,,
0917402,479,WEBB,JUNCO RANCH,04,169313,2026-08-17,"COLUMBUS ENERGY, LLC",6H,14000,2026-07-29,2026-08-10,,,,
0917404,479,WEBB,JUNCO RANCH,04,169313,2026-08-17,"COLUMBUS ENERGY, LLC",7H,14000,2026-07-29,2026-08-14,,,,
