OBJECTID,id,ORGANIZATION_ID,ORGOP_LINE_ID,WELL_CLASS_TYPE_CODE,well,well_num,township,EFFECTIVE_DATE,api,OPERATION_TYPE_CODE,issue_date,spud,status,WELL_STATUS_DATE,ORIGINAL_COMPLETION_DATE,LAST_RECOMPLETION_DATE,LAST_TEST_DATE,ORPHANED_FLAG,PRODUCT_TYPE_CODE,CLASSIFICATION,UNIT_WELL_FLAG,EXEMPT_29E_FLAG,FIELD_ID,LEASE_NUM,MUD_DENSITY,USDW_VALUE,AREA_USDW_VALUE,SOURCE_AREA_USDW_VALUE,MAX_SIP,SIP_ASSIGNED_DATE,SOURCE_OF_SIP_VALUE,INJECTION_RATE,COMMENTS,LOCATION,section,MERIDIAN,range,PARISH_CODE,lat,lon,depth,LEGEND,DISTRICT_CODE,INSPECTION_DATE,INSPECTION_YEAR_INDEX,SECTION,INJECTION_VOLUME,LOG_REVIEWED_FLAG,ORPHAN_STATUS_CODE,ORPHAN_STATUS_DATE,field,operator,parish,SCOUT_WELL_STATUS_CODE,SCOUT_REPORT_DATE,SCOUT_MEASURED_DEPTH,SCOUT_TRUE_VERTICAL_DEPTH,LUW_CODE,LUW_TYPE_CODE,LUW_NAME,LW_REC_STATUS,SURFACE_LAMBERT_X,SURFACE_LAMBERT_Y,SURFACE_COORD_SYSTEM_CODE,SURFACE_ZONE,SURFACE_UTM83_X,SURFACE_UTM83_Y,UPPER_PERFS,LOWER_PERFS,SANDS,RESERVOIRS,FORMATIONS,HYPERLINK,GIS_UPD_DATE,status_desc,dirwell,SCOUT_DETAIL,MINERAL_INTEREST_FLAG,STATE_INTEREST_FLAG,DOC_ACCESS,STATE_ZONE,COASTAL_PERMIT_NUM,SE_ANNO_CAD_DATA,TRUE_VERTICAL_DEPTH
2863,255714,B3780,1,,CV RA SUB;WEISER 29-32 HC,001,18N,2026-06-24 05:00:00,17017370040000,01,2026-06-24 05:00:00,,01,2026-06-24 05:00:00,,,,,00,,,,4313,,0.0,,0.0,,,,,0.0,,631' FNL & 474' FEL OF SEC 30-T18N-R16W.  PBHL: 330' FSL & 1159' FWL OF SEC 32-T18N-R16W. (REPERMIT OF SERIAL #255473 - EXPIRED),030,W,16W,09,32.529020473,-94.037349117,19900.0,-1,,,,030,,,,,GREENWOOD-WASKOM,"BROOKSTON ENERGY, INC.",CADDO,01,2026-06-24 05:00:00,19900.0,,,,,,1526235.0,680743.0,01,N,402581.329789001,3599550.32397267,,,,,,"https://sonlite.dnr.state.la.us/ords/apex/r/sonris_pub/sonris_data_portal/well-profile?clear=CR,9000&ig[ig_master]_well_serial_num=255714",2026-07-28 09:05:37,PERMITTED,,631' FNL & 474' FEL OF SEC 30-T18N-R16W.  PBHL: 330' FSL & 1159' FWL OF SEC 32-T18N-R16W. (REPERMIT OF SERIAL #255473 - EXPIRED),,,https://sonlite.dnr.state.la.us/ords/r/sonris/ucmsearch/finddocuments?qtype=eq&idx=xwellserialnumber&val=255714,NORTH,,,9650.0
