Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon
0916203,329,MIDLAND,TURNER W41M,10,665748,2026-06-03,"PIONEER NATURAL RES. USA, INC.",13H,10305,2026-07-06,2026-07-26,,,,
0917062,479,WEBB,STANLEY RANCH,04,100351,2026-07-08,JAVELIN ENERGY PARTNERS MGMT LLC,104HC,12000,2026-07-13,2026-07-30,,,,
