Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon
0909345,317,MAVERICK,PIRANHA 6-3 D,10,217012,2026-07-07,DIAMONDBACK E&P LLC,2MS,11000,2025-07-21,2025-08-12,,,,
0916255,329,MIDLAND,TURNER W39F,10,665748,2026-06-04,"PIONEER NATURAL RES. USA, INC.",6H,10346,2026-07-06,2026-07-23,,,,
