Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon
0908021,177,GONZALES,GAHAN A,01,253162,2026-07-15,"EOG RESOURCES, INC.",1H,11823,2025-06-18,2025-11-17,29.1526996,-97.5637465,29.1611275,-97.5615457
0915708,405,SAN AUGUSTINE,BYRD-BARET A,06,103913,2026-06-16,ADAMAS ENERGY LLC,3H,14000,2026-05-21,,,,,
0915709,405,SAN AUGUSTINE,PIKE-BARET,06,103913,2026-06-16,ADAMAS ENERGY LLC,1H,14000,2026-05-29,,,,,
0915710,405,SAN AUGUSTINE,PIKE-ERICSSON-BARET,06,103913,2026-06-16,ADAMAS ENERGY LLC,1H,14000,2026-05-29,,,,,
0916062,405,SAN AUGUSTINE,ROYAL TROON RA,06,103732,2026-06-10,ROCKCLIFF ENERGY OPERATING III,1HB,16000,2026-06-09,,,,,
0916535,501,YOAKUM,ROWDY YATES 596-585,11,712217,2026-06-23,"RILEY PERMIAN OPERATING CO, LLC",1XH,9000,2026-06-19,,,,,
0916534,501,YOAKUM,ROWDY YATES 596-585,11,712217,2026-06-23,"RILEY PERMIAN OPERATING CO, LLC",15XH,9000,2026-06-18,,,,,
