Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon,first_seen
0917603,103,CRANE,RING RIPPLE SWD,10,712382,2026-08-03,"RING ENERGY, INC.",1,9150,2026-08-05,,31.428773,-102.5745241,31.428773,-102.5745241,True
0917499,115,DAWSON,BUFFALO TRACE 15-6,11,109255,2026-07-29,"BURLESON PETROLEUM, INC.",2WA,9580,2026-08-03,,32.5617748,-102.1487784,32.523368,-102.1312068,True
0917487,121,DENTON,DCCO 2 - DCCO 4 (SA),13,072504,2026-07-28,"BKV BARNETT, LLC",1H,10535,2026-08-04,,33.1170853,-97.3704194,33.1122348,-97.3620505,True
0917494,135,ECTOR,BRIAN GRIFFIN 1248A,10,173777,2026-07-29,"CONTINENTAL RESOURCES, INC.",01BL,10950,2026-08-03,,31.716992,-102.501287,31.7670987,-102.5232128,False
0917495,135,ECTOR,BRIAN GRIFFIN 1248B,10,173777,2026-07-29,"CONTINENTAL RESOURCES, INC.",02BL,10950,2026-08-03,,31.717054,-102.501223,31.7680401,-102.5191076,False
0917496,135,ECTOR,BRIAN GRIFFIN 1248C,10,173777,2026-07-29,"CONTINENTAL RESOURCES, INC.",03BL,10950,2026-08-03,,31.716966,-102.500454,31.7689814,-102.5150023,False
0917497,135,ECTOR,BRIAN GRIFFIN 1248D,10,173777,2026-07-29,"CONTINENTAL RESOURCES, INC.",04BL,10950,2026-08-03,,31.717028,-102.50039,31.7699218,-102.5108999,False
0917460,135,ECTOR,SHERIFF 2-38 B,10,217012,2026-07-28,DIAMONDBACK E&P LLC,2BN,13000,2026-08-04,,31.7868367,-102.3245757,31.8242184,-102.3405012,False
0917530,165,GAINES,SEMINOLE SAN ANDRES UNIT,11,630591,2026-07-30,OXY USA INC.,3510R,6000,2026-08-03,,32.7704372,-102.6858751,32.7640001,-102.6844562,False
0917531,165,GAINES,SEMINOLE SAN ANDRES UNIT,11,630591,2026-07-30,OXY USA INC.,3517R,6000,2026-08-03,,32.7703411,-102.6858789,32.7615917,-102.6865131,False
0917580,165,GAINES,SEMINOLE SAN ANDRES UNIT,11,630591,2026-08-03,OXY USA INC.,6225,6000,2026-08-05,,32.7182694,-102.6748064,32.7182694,-102.6748064,False
0917476,175,GOLIAD,DUKE RANCH -21-,02,833782,2026-07-28,"T-C OIL COMPANY, LLC",1,6000,2026-08-03,,28.474543,-97.2934155,28.474543,-97.2934155,True
0917335,177,GONZALES,CYCLONE E UNIT,01,103899,2026-07-21,"FW EAGLE FORD I, LLC",15H,14500,2026-08-03,,29.3472056,-97.5031639,29.3353588,-97.4757569,False
0917038,177,GONZALES,SARLACC B,01,103899,2026-07-08,"FW EAGLE FORD I, LLC",2UH,14500,2026-08-03,,29.446967,-97.222567,29.44501,-97.223543,False
0917516,183,GREGG,HAMBY 4,06,263648,2026-07-29,"FAULCONER ENERGY, LLC",1,10950,2026-08-03,,32.6117395,-94.7497493,32.6117395,-94.7497493,False
0917346,225,HOUSTON,FT TRINIDAD UPPER GLEN ROSE UNIT,06,100365,2026-07-21,EMPIRE TEXAS OPERATING LLC,173,11500,2026-08-03,,31.0753442,-95.6098798,31.0753442,-95.6098798,False
0917343,225,HOUSTON,FT TRINIDAD UPPER GLEN ROSE UNIT,06,100365,2026-07-21,EMPIRE TEXAS OPERATING LLC,481,10788,2026-08-03,,31.0877468,-95.61089,31.0864166,-95.6158902,False
0917484,227,HOWARD,WACO KID MARION RAVENWOOD A,10,788997,2026-07-28,SM ENERGY COMPANY,1821LS,9800,2026-08-05,,32.1747617,-101.4580569,32.2280568,-101.476921,False
0917565,249,JIM WELLS,KOEHN,04,100344,2026-07-31,"PALOMA OPERATING, LLC",1,5825,2026-08-04,,27.9430604,-97.9227452,27.9430604,-97.9227452,False
0916025,253,JONES,HF SINCLAIR,08,104379,2026-05-28,"WBI ENERGY MIDSTREAM, LLC",T015MP,350,2026-08-05,,32.750306,-99.673694,32.750306,-99.673694,True
0917573,255,KARNES,KIMBLE-G MALIK SA C,02,109333,2026-07-31,BURLINGTON RESOURCES O & G CO LP,1,17500,2026-08-05,,28.8773917,-97.87385,28.8917353,-97.891564,False
0917575,255,KARNES,KIMBLE-G MALIK SA E,02,109333,2026-07-31,BURLINGTON RESOURCES O & G CO LP,1,17500,2026-08-05,,28.8774972,-97.8738778,28.8893871,-97.891658,False
0917576,255,KARNES,KIMBLE-G MALIK SA F,02,109333,2026-07-31,BURLINGTON RESOURCES O & G CO LP,1,17500,2026-08-05,,28.8775528,-97.8738889,28.8882963,-97.891801,False
0917577,255,KARNES,KIMBLE-G MALIK SA G,02,109333,2026-07-31,BURLINGTON RESOURCES O & G CO LP,1,17500,2026-08-05,,28.8776056,-97.8739028,28.8866275,-97.891894,False
0917456,297,LIVE OAK,1893 OIL & GAS LTD UNIT A,02,109333,2026-07-28,BURLINGTON RESOURCES O & G CO LP,12,17500,2026-08-03,,28.6446167,-98.1567111,28.6307897,-98.151564,False
0917458,297,LIVE OAK,1893 OIL & GAS LTD UNIT A,02,109333,2026-07-28,BURLINGTON RESOURCES O & G CO LP,13,17500,2026-08-03,,28.6446167,-98.15665,28.6307805,-98.150127,False
0917536,297,LIVE OAK,"1893 OIL & GAS, LTD. UNIT A",02,109333,2026-07-30,BURLINGTON RESOURCES O & G CO LP,3,17500,2026-08-03,,28.6452111,-98.1407611,28.6306596,-98.1348406,False
0917537,297,LIVE OAK,"1893 OIL & GAS, LTD. UNIT A",02,109333,2026-07-30,BURLINGTON RESOURCES O & G CO LP,4,17500,2026-08-03,,28.6452111,-98.1407,28.6306475,-98.1334068,False
0917538,297,LIVE OAK,"1893 OIL & GAS, LTD. UNIT D",02,109333,2026-07-30,BURLINGTON RESOURCES O & G CO LP,12,17500,2026-08-03,,28.6452111,-98.1406361,28.6306409,-98.1319791,False
0917405,301,LOVING,NIGHTWRANGLER A,10,253162,2026-07-23,"EOG RESOURCES, INC.",754H,14000,2026-08-04,,31.8855173,-103.5173465,31.9405177,-103.5204501,False
0917406,301,LOVING,NIGHTWRANGLER B,10,253162,2026-07-23,"EOG RESOURCES, INC.",755H,14000,2026-08-04,,31.8855723,-103.5173452,31.9405155,-103.5176135,False
0917407,301,LOVING,NIGHTWRANGLER C,10,253162,2026-07-23,"EOG RESOURCES, INC.",756H,14000,2026-08-04,,31.8856274,-103.5173438,31.9405131,-103.5147768,False
0917352,313,MASON,FT TRINIDAD UPPER GLEN ROSE UNIT,03,100365,2026-07-21,EMPIRE TEXAS OPERATING LLC,14,10885,2026-08-03,,31.0398733,-95.6862391,31.0418447,-95.6853309,False
0916729,317,MAVERICK,STANTON 28-16 A,10,217012,2026-06-25,DIAMONDBACK E&P LLC,1DN,12500,2026-08-05,,32.09432,-101.814054,32.1349501,-101.8247106,False
0916730,317,MAVERICK,STANTON 28-16 A,10,217012,2026-06-25,DIAMONDBACK E&P LLC,5JM,12500,2026-08-05,,32.094338,-101.813976,32.1349501,-101.8247106,False
0916731,317,MAVERICK,STANTON 28-16 B,10,217012,2026-06-25,DIAMONDBACK E&P LLC,5LS,12500,2026-08-05,,32.094303,-101.814132,32.1347729,-101.8254908,False
0916734,317,MAVERICK,STANTON 28-16 C,10,217012,2026-06-25,DIAMONDBACK E&P LLC,4JM,12500,2026-08-05,,32.0942858,-101.8142108,32.1343264,-101.8274572,False
0916741,317,MAVERICK,STANTON 28-16 H,10,217012,2026-06-25,DIAMONDBACK E&P LLC,3JM,12500,2026-08-05,,32.092895,-101.819601,32.1338091,-101.8297355,False
0911075,317,MAVERICK,HOPE SWD,10,102216,2025-10-13,HOPE MIDSTREAM LLC,1,6000,2026-08-05,,32.1055915,-101.9362534,32.1055915,-101.9362534,True
0917582,329,MIDLAND,TXL L,10,173777,2026-08-03,"CONTINENTAL RESOURCES, INC.",2303WB,9889,2026-08-05,,31.782876,-102.223421,31.7845912,-102.2207239,False
0917583,329,MIDLAND,TXL L,10,173777,2026-08-03,"CONTINENTAL RESOURCES, INC.",2304WA,9889,2026-08-05,,31.782916,-102.223267,31.7842349,-102.2221778,False
0917584,329,MIDLAND,TXL L,10,173777,2026-08-03,"CONTINENTAL RESOURCES, INC.",2305LS,9889,2026-08-05,,31.782856,-102.223498,31.7845912,-102.2207239,False
0916820,329,MIDLAND,RIVERCREST 47-11 C,10,217012,2026-06-30,DIAMONDBACK E&P LLC,4LS,12500,2026-08-05,,32.03726,-101.874886,32.004467,-101.865083,False
0917517,357,OCHILTREE,MCLARTY-LAWRENCE,14,465296,2026-07-29,KING OPERATING CORPORATION,1H,9000,2026-08-03,,36.407154,-100.89746,36.3876064,-100.8972981,True
0917591,383,REAGAN,MERCHANT DANIEL EAST K 14-7,09,102879,2026-08-03,"DE CENTRAL OPERATING, LLC",4411HR,10605,2026-08-05,,31.5954641,-101.5342472,31.624457,-101.543271,False
0916941,383,REAGAN,DRIVER S27AB,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",28H,10304,2026-08-05,,31.6474044,-101.6529958,31.6176047,-101.6454926,False
0916942,383,REAGAN,DRIVER S27AC,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",29H,10304,2026-08-05,,31.6473512,-101.6529794,31.6183129,-101.6425279,False
0916943,383,REAGAN,DRIVER S27AD,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",30H,11300,2026-08-05,,31.6472981,-101.6529631,31.6177583,-101.6448489,False
0916944,383,REAGAN,DRIVER S27AE,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",31H,10304,2026-08-05,,31.6472449,-101.6529467,31.6181097,-101.6433791,False
0916932,383,REAGAN,DRIVER S27E,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",5H,10304,2026-08-05,,31.6454691,-101.6629596,31.6149492,-101.656608,False
0916933,383,REAGAN,DRIVER S27F,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",6H,10304,2026-08-05,,31.6453625,-101.662928,31.6153897,-101.6547636,False
0916934,383,REAGAN,DRIVER S27G,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",7H,10304,2026-08-05,,31.6453092,-101.6629122,31.6154084,-101.6546861,False
0916935,383,REAGAN,DRIVER S27H,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",8H,10304,2026-08-05,,31.6452559,-101.6628964,31.616198,-101.6513813,False
0916936,383,REAGAN,DRIVER S27I,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",9H,10304,2026-08-05,,31.6451493,-101.6628648,31.6158681,-101.6527617,False
0916937,383,REAGAN,DRIVER S27O,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",15H,10304,2026-08-05,,31.6461824,-101.6593934,31.6167024,-101.6492711,False
0916938,383,REAGAN,DRIVER S27Q,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",17H,10304,2026-08-05,,31.6460075,-101.6593368,31.616583,-101.6497693,False
0916939,383,REAGAN,DRIVER S27Y,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",25H,10304,2026-08-05,,31.6475639,-101.653045,31.6171538,-101.6473802,False
0916940,383,REAGAN,DRIVER S27Z,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",26H,10304,2026-08-05,,31.6475108,-101.6530286,31.617204,-101.6471698,False
0917503,389,REEVES,LOCH NESS STATE A,10,100852,2026-07-29,"PERMIAN RESOURCES OPERATING, LLC",1H,13000,2026-08-05,,31.2985434,-103.4669466,31.287288,-103.442838,True
0917505,389,REEVES,LOCH NESS STATE B,10,100852,2026-07-29,"PERMIAN RESOURCES OPERATING, LLC",2H,13000,2026-08-05,,31.2984524,-103.4669436,31.294309,-103.457273,True
0917506,389,REEVES,LOCH NESS STATE C,10,100852,2026-07-29,"PERMIAN RESOURCES OPERATING, LLC",3H,13000,2026-08-05,,31.2983624,-103.4669406,31.292223,-103.457257,True
0917509,389,REEVES,LOCH NESS STATE D,10,100852,2026-07-29,"PERMIAN RESOURCES OPERATING, LLC",4H,13000,2026-08-05,,31.2934192,-103.4589638,31.290057,-103.446992,True
0917513,389,REEVES,LOCH NESS STATE E,10,100852,2026-07-29,"PERMIAN RESOURCES OPERATING, LLC",5H,13000,2026-08-05,,31.2934162,-103.4590688,31.28794,-103.447015,True
0917504,389,REEVES,LION STATE,10,875462,2026-07-29,U.S. ENERGY DEVELOPMENT CORP,1SU,10720,2026-08-04,,31.2568746,-103.3130824,31.2584017,-103.3193133,False
0917507,389,REEVES,LION STATE,10,875462,2026-07-29,U.S. ENERGY DEVELOPMENT CORP,3XU,10720,2026-08-04,,31.2568756,-103.3129545,31.2584383,-103.3086156,False
0917508,389,REEVES,LION STATE,10,875462,2026-07-29,U.S. ENERGY DEVELOPMENT CORP,5TU,10720,2026-08-05,,31.2568761,-103.3128266,31.2584145,-103.3156168,False
0917511,389,REEVES,LION STATE,10,875462,2026-07-29,U.S. ENERGY DEVELOPMENT CORP,6SU,10800,2026-08-04,,31.2568761,-103.3127625,31.2584479,-103.3057512,False
0916024,417,SHACKELFORD,HF SINCLAIR,08,104379,2026-05-28,"WBI ENERGY MIDSTREAM, LLC",T027MP,350,2026-08-05,,32.869444,-99.591861,32.869444,-99.591861,True
0917522,433,STONEWALL,WOOD,08,643730,2026-07-29,"PATTON EXPLORATION, INC.",1,4600,2026-08-03,,33.246976,-100.0517725,33.246976,-100.0517725,True
0917559,441,TAYLOR,KISSELL UNIT,08,479574,2026-07-31,L.C.S. PRODUCTION COMPANY,23WS,4999,2026-08-04,,32.1667,-100.08939,32.1667,-100.08939,False
0917433,441,TAYLOR,KISSELL UNIT,08,479574,2026-07-24,L.C.S. PRODUCTION COMPANY,27WI,4999,2026-08-04,,32.1630123,-100.0900286,,,False
0917408,441,TAYLOR,KISSELL UNIT,08,479574,2026-07-23,L.C.S. PRODUCTION COMPANY,28WI,4999,2026-08-03,,32.157521,-100.081689,32.157521,-100.081689,False
0917532,441,TAYLOR,KISSELL UNIT,08,479574,2026-07-30,L.C.S. PRODUCTION COMPANY,29,4999,2026-08-04,,32.1602921,-100.0822088,32.1602921,-100.0822088,False
0917409,441,TAYLOR,KISSELL UNIT,08,479574,2026-07-23,L.C.S. PRODUCTION COMPANY,31WI,4999,2026-08-04,,32.1678313,-100.0821297,32.1678313,-100.0821297,False
0916529,457,TYLER,WILLIAMS,03,206081,2026-06-17,DAVIS SOUTHERN OPERATING CO LLC,1,7000,2026-08-03,,30.5552244,-94.3290532,30.556102,-94.3285644,False
0916913,461,UPTON,NEAL 9B,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",102H,10381,2026-08-03,,31.3884404,-101.8980575,31.3571389,-101.8875,False
0916920,461,UPTON,NEAL 9H,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",108H,10381,2026-08-03,,31.3872518,-101.8996031,31.3564966,-101.8902185,False
0917480,461,UPTON,UNIVERSITY MISTY RED,09,950523,2026-07-28,ZARVONA ENERGY LLC,5022A,10000,2026-08-04,,31.1022778,-101.8541889,31.1435361,-101.8524167,True
0917374,475,WARD,"EDWARDS, C. W. ET AL",10,666430,2026-07-22,PITTS ENERGY CO.,15,5500,2026-08-04,,31.5570942,-102.8150344,,,False
0917546,479,WEBB,SPRINGER NORTH AA,04,683407,2026-07-30,"PURSUIT OIL & GAS STX, LLC",1H,11500,2026-08-05,,28.1295391,-99.3971506,28.1057378,-99.3599858,True
0917572,487,WILBARGER,CONDON,13,108799,2026-07-31,"BURK ROYALTY CO., LTD.",1U,8900,2026-08-04,,,,,,False
0917569,487,WILBARGER,CONDON,13,108799,2026-07-31,"BURK ROYALTY CO., LTD.",11,8900,2026-08-04,,,,,,False
0917570,487,WILBARGER,CONDON,13,108799,2026-07-31,"BURK ROYALTY CO., LTD.",12,8900,2026-08-04,,,,,,False
0917571,487,WILBARGER,CONDON,13,108799,2026-07-31,"BURK ROYALTY CO., LTD.",13,8900,2026-08-04,,,,,,False
0917472,495,WINKLER,DANDY DON 28/16 A,10,562560,2026-07-28,MEWBOURNE OIL COMPANY,F101PI,16073,2026-08-04,,,,,,False
0917540,501,YOAKUM,WASSON ODC UNIT,11,617544,2026-07-30,OCCIDENTAL PERMIAN LTD.,698,5500,2026-08-04,,,,,,False
0917533,501,YOAKUM,WILLARD UNIT,11,630555,2026-07-30,OXY USA WTP LP,116B,5700,2026-08-03,,,,,,False
0917555,501,YOAKUM,"HOOKER, L.H.",11,849735,2026-07-31,"TEXLAND PETROLEUM, L.P.",3,8500,2026-08-04,,,,,,False
0917554,501,YOAKUM,"HOOKER, L.H.",11,849735,2026-07-31,"TEXLAND PETROLEUM, L.P.",7,9000,2026-08-04,,,,,,False
0917561,501,YOAKUM,"POWELL, MATTIE 'A'",11,849735,2026-07-31,"TEXLAND PETROLEUM, L.P.",5,8600,2026-08-04,,,,,,False
0917566,501,YOAKUM,"POWELL, MATTIE 'A'",11,849735,2026-07-31,"TEXLAND PETROLEUM, L.P.",7,8399,2026-08-04,,,,,,False
0917518,503,YOUNG,BULLOCK 280,13,014804,2026-07-29,"B.O.L.D. OIL AND GAS, LLC",2S,3500,2026-08-04,,,,,,False
