Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon,first_seen
0917521,211,HEMPHILL,YOUNG -2-,14,257610,2026-07-29,"FX ENERGY OPERATING, LLC",1,14220,2026-08-10,,35.67973,-100.1563356,35.67973,-100.1563356,False
0917485,227,HOWARD,WACO KID MARION RAVENWOOD A,10,788997,2026-07-28,SM ENERGY COMPANY,0781WD,9850,2026-08-11,,32.174709,-101.45804,32.2277043,-101.4784838,False
0917691,249,JIM WELLS,RUSSELL,04,635107,2026-08-06,"PALADIN PETROLEUM III, L.L.C.",8,10500,2026-08-10,,27.2753019,-98.0739048,27.2753019,-98.0739048,True
0917629,283,LA SALLE,FLORES,01,781863,2026-08-04,SILVER HILL ENERGY OPERATING LLC,3H,9000,2026-08-11,,28.5337596,-99.0720273,28.5343817,-99.0775992,False
0917630,283,LA SALLE,FLORES,01,781863,2026-08-04,SILVER HILL ENERGY OPERATING LLC,4H,9000,2026-08-11,,28.5337596,-99.0719343,28.5343857,-99.0758962,False
0917631,283,LA SALLE,FLORES,01,781863,2026-08-04,SILVER HILL ENERGY OPERATING LLC,5H,9000,2026-08-11,,28.5337596,-99.0718403,28.5344086,-99.0673843,False
0917633,283,LA SALLE,FLORES,01,781863,2026-08-04,SILVER HILL ENERGY OPERATING LLC,6H,9000,2026-08-11,,28.5337596,-99.0717473,28.5344136,-99.0656824,False
0917682,301,LOVING,FPW SWD,10,900327,2026-08-05,WATERBRIDGE STATELINE LLC,4,9000,2026-08-10,,31.7788418,-103.4456422,31.7762588,-103.4467003,False
0916736,317,MAVERICK,STANTON 28-16 C,10,217012,2026-06-25,DIAMONDBACK E&P LLC,4WA,12500,2026-08-11,,32.094268,-101.814288,32.1343264,-101.8274572,False
0916740,317,MAVERICK,STANTON 28-16 D,10,217012,2026-06-25,DIAMONDBACK E&P LLC,4LS,12500,2026-08-11,,32.094233,-101.814445,32.1341138,-101.8283935,False
0916737,317,MAVERICK,STANTON 28-16 D,10,217012,2026-06-25,DIAMONDBACK E&P LLC,4WB,12500,2026-08-11,,32.09425,-101.814367,32.1341138,-101.8283935,False
0916746,317,MAVERICK,STANTON 28-16 E,10,217012,2026-06-26,DIAMONDBACK E&P LLC,2LS,12500,2026-08-11,,32.092648,-101.822526,32.1328664,-101.8338865,False
0916747,317,MAVERICK,STANTON 28-16 E,10,217012,2026-06-26,DIAMONDBACK E&P LLC,2WB,12500,2026-08-11,,32.092655,-101.822687,32.1328664,-101.8338865,False
0916751,317,MAVERICK,STANTON 28-16 G,10,217012,2026-06-26,DIAMONDBACK E&P LLC,1LS,12500,2026-08-11,,32.092665,-101.822929,32.1322425,-101.836633,False
0916752,317,MAVERICK,STANTON 28-16 G,10,217012,2026-06-26,DIAMONDBACK E&P LLC,1WB,12500,2026-08-11,,32.092658,-101.822768,32.1322425,-101.836633,False
0916742,317,MAVERICK,STANTON 28-16 H,10,217012,2026-06-25,DIAMONDBACK E&P LLC,3WA,12500,2026-08-11,,32.09286,-101.819758,32.1338091,-101.8297355,False
0916753,317,MAVERICK,STANTON 28-16 I,10,217012,2026-06-26,DIAMONDBACK E&P LLC,2JM,12500,2026-08-11,,32.0928079,-101.8199923,32.133079,-101.8329502,False
0916754,317,MAVERICK,STANTON 28-16 I,10,217012,2026-06-26,DIAMONDBACK E&P LLC,2WA,12500,2026-08-11,,32.092825,-101.819914,32.133079,-101.8329502,False
0916755,317,MAVERICK,STANTON 28-16 J,10,217012,2026-06-26,DIAMONDBACK E&P LLC,3LS,12500,2026-08-11,,32.092877,-101.819679,32.1334674,-101.8312399,False
0916757,317,MAVERICK,STANTON 28-16 J,10,217012,2026-06-26,DIAMONDBACK E&P LLC,3WB,12500,2026-08-11,,32.092842,-101.819836,32.1334674,-101.8312399,False
0917092,329,MIDLAND,RIVERCREST 2-11 A,10,217012,2026-07-09,DIAMONDBACK E&P LLC,1JM,12500,2026-08-10,,32.0391324,-101.8646725,32.0069393,-101.8544227,False
0917094,329,MIDLAND,RIVERCREST 2-11 A,10,217012,2026-07-09,DIAMONDBACK E&P LLC,1WA,12500,2026-08-10,,32.039115,-101.86475,32.0069393,-101.8544227,False
0917096,329,MIDLAND,RIVERCREST 2-11 B,10,217012,2026-07-09,DIAMONDBACK E&P LLC,1LS,12500,2026-08-10,,32.039045,-101.865062,32.0066217,-101.8557922,False
0917098,329,MIDLAND,RIVERCREST 2-11 B,10,217012,2026-07-09,DIAMONDBACK E&P LLC,1WD,12500,2026-08-10,,32.039097,-101.864828,32.0067011,-101.8554498,False
0917099,329,MIDLAND,RIVERCREST 2-11 C,10,217012,2026-07-09,DIAMONDBACK E&P LLC,2WD,12500,2026-08-10,,32.03908,-101.864906,32.0057484,-101.8595584,False
0917113,329,MIDLAND,RIVERCREST 2-11 E,10,217012,2026-07-09,DIAMONDBACK E&P LLC,3JM,12500,2026-08-10,,32.038529,-101.867372,32.005669,-101.8599007,False
0917117,329,MIDLAND,RIVERCREST 2-11 E,10,217012,2026-07-09,DIAMONDBACK E&P LLC,3WA,12500,2026-08-10,,32.038547,-101.867294,32.005669,-101.8599007,False
0917120,329,MIDLAND,RIVERCREST 2-11 F,10,217012,2026-07-09,DIAMONDBACK E&P LLC,3LS,12500,2026-08-10,,32.038512,-101.86745,32.005351,-101.8612702,False
0917124,329,MIDLAND,RIVERCREST 2-11 F,10,217012,2026-07-09,DIAMONDBACK E&P LLC,3WB,12500,2026-08-10,,32.038564,-101.867216,32.0053514,-101.8612702,False
0917127,329,MIDLAND,RIVERCREST 2-11 G,10,217012,2026-07-09,DIAMONDBACK E&P LLC,2JM,12500,2026-08-10,,32.038634,-101.866904,32.0063041,-101.8571617,False
0917118,329,MIDLAND,BROOKS-CRESPI 30M,10,665748,2026-07-09,"PIONEER NATURAL RES. USA, INC.",13H,10424,2026-08-11,,31.926447,-101.930732,31.956658,-101.937706,False
0917119,329,MIDLAND,SHAUNA-WINDHAM 42J,10,665748,2026-07-09,"PIONEER NATURAL RES. USA, INC.",210H,10931,2026-08-10,,31.6584447,-102.0321814,31.6062361,-102.0203408,False
0917066,329,MIDLAND,TURNER EC42C,10,665748,2026-07-08,"PIONEER NATURAL RES. USA, INC.",103H,10326,2026-08-11,,31.9297845,-101.9064152,31.906294,-101.89657,False
0917067,329,MIDLAND,TURNER EC42DD,10,665748,2026-07-08,"PIONEER NATURAL RES. USA, INC.",104H,10326,2026-08-11,,31.9297361,-101.9063251,31.906521,-101.895587,False
0917598,365,PANOLA,G11A WINSTON AN,06,102211,2026-08-03,TGNR EAST TEXAS II LLC,1HH,22000,2026-08-11,,32.2773444,-94.1679556,32.3051436,-94.1615985,False
0917599,365,PANOLA,G11A WINSTON BN,06,102211,2026-08-03,TGNR EAST TEXAS II LLC,2HH,22000,2026-08-11,,32.2773472,-94.1680194,32.3016057,-94.1646651,False
0917600,365,PANOLA,G11A WINSTON CN,06,102211,2026-08-03,TGNR EAST TEXAS II LLC,3HH,22000,2026-08-11,,32.2773497,-94.1680833,32.3025586,-94.1677836,False
0917601,365,PANOLA,G11A WINSTON DN,06,102211,2026-08-03,TGNR EAST TEXAS II LLC,4HH,22000,2026-08-11,,32.27735,-94.1681472,32.3055452,-94.170926,False
0917602,365,PANOLA,G11A WINSTON EN,06,102211,2026-08-03,TGNR EAST TEXAS II LLC,5HH,22000,2026-08-11,,32.27735,-94.1682139,32.3095174,-94.1740805,False
0917149,383,REAGAN,SIDEWINDER EAST I 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4209H,10605,2026-08-10,,31.463491,-101.5091267,31.4935521,-101.5216943,False
0917148,383,REAGAN,SIDEWINDER EAST I 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4409H,10605,2026-08-10,,31.463506,-101.509061,31.493553,-101.521691,False
0917150,383,REAGAN,SIDEWINDER EAST K 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4311H,10605,2026-08-10,,31.46352,-101.5090027,31.4940161,-101.5196474,False
0917152,383,REAGAN,SIDEWINDER EAST M 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4213H,10605,2026-08-10,,31.463548,-101.5088797,31.4944801,-101.5176004,False
0917151,383,REAGAN,SIDEWINDER EAST M 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4413H,10605,2026-08-10,,31.463534,-101.5089407,31.4944801,-101.5176004,False
0917153,383,REAGAN,SIDEWINDER EAST O 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4315H,10605,2026-08-10,,31.463562,-101.5088167,31.4949361,-101.5155905,False
0917155,383,REAGAN,SIDEWINDER WEST A 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4201H,10605,2026-08-11,,31.462675,-101.5175744,31.4916751,-101.5299741,False
0917154,383,REAGAN,SIDEWINDER WEST A 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4401H,10605,2026-08-11,,31.462689,-101.5175124,31.4916751,-101.5299741,False
0917156,383,REAGAN,SIDEWINDER WEST C 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4303H,10605,2026-08-11,,31.462703,-101.5174504,31.4921391,-101.5279272,False
0917158,383,REAGAN,SIDEWINDER WEST E 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4205H,10605,2026-08-11,,31.462732,-101.5173264,31.4926031,-101.5258802,False
0917157,383,REAGAN,SIDEWINDER WEST E 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4405H,10605,2026-08-11,,31.462718,-101.5173884,31.4926031,-101.5258802,False
0917159,383,REAGAN,SIDEWINDER WEST G 12-8,09,102879,2026-07-10,"DE CENTRAL OPERATING, LLC",4307H,10605,2026-08-11,,31.462746,-101.5172645,31.4930651,-101.5238413,False
0917686,383,REAGAN,BULLHEAD,09,220855,2026-08-05,DISCOVERY NATURAL RESOURCES LLC,0472DC,9000,2026-08-11,,31.3759083,-101.4184389,31.3433889,-101.4243167,True
0917657,389,REEVES,STATE CARSON 57-T3-8X20 A,10,085408,2026-08-05,BPX OPERATING COMPANY,W101H,12200,2026-08-11,,31.7513322,-103.986554,31.7086279,-103.9888075,False
0917704,393,ROBERTS,MAYO CLINIC,14,829221,2026-08-06,SUMMIT PETROLEUM LLC,4133H,6900,2026-08-11,,36.0314861,-100.8622667,36.0560028,-100.8543028,False
0917698,395,ROBERTSON,BUCHANAN SWD,05,386310,2026-08-06,HILCORP ENERGY COMPANY,2,13278,2026-08-10,,31.2840623,-96.4031774,31.2840623,-96.4031774,False
0917680,405,SAN AUGUSTINE,LEON VALLEY EAST,06,103913,2026-08-05,ADAMAS ENERGY LLC,1H,16000,2026-08-11,,31.314955,-94.301766,31.282992,-94.302036,False
0917681,405,SAN AUGUSTINE,LEON VALLEY EAST,06,103913,2026-08-05,ADAMAS ENERGY LLC,2HB,16000,2026-08-11,,31.314947,-94.301846,31.283177,-94.302105,False
0917697,415,SCURRY,FULLER,11,617544,2026-08-06,OCCIDENTAL PERMIAN LTD.,6018,7163,2026-08-11,,32.9514102,-100.8877345,32.9514102,-100.8877345,False
0917711,415,SCURRY,FULLER,11,617544,2026-08-06,OCCIDENTAL PERMIAN LTD.,6053,7093,2026-08-11,,32.9520473,-100.8927001,32.9520473,-100.8927001,False
0916914,461,UPTON,NEAL 9C,09,665748,2026-07-02,"PIONEER NATURAL RES. USA, INC.",103H,10381,2026-08-11,,,,,,False
0917110,461,UPTON,SHAUNA-WINDHAM 42I,09,665748,2026-07-09,"PIONEER NATURAL RES. USA, INC.",209H,10931,2026-08-10,,,,,,False
0917376,467,VAN ZANDT,CENTRAL VAN WOODBINE UNIT,05,053974,2026-07-22,"BASA RESOURCES, INC.",437,2994,2026-08-11,,,,,,True
0917642,475,WARD,C. W. EDWARDS ET AL,10,666430,2026-08-04,PITTS ENERGY CO.,8,5400,2026-08-10,,,,,,False
0917524,475,WARD,"EDWARDS, C. W. ET AL",10,666430,2026-07-29,PITTS ENERGY CO.,9,5400,2026-08-10,,,,,,False
0917541,479,WEBB,CODIGO,04,253162,2026-07-30,"EOG RESOURCES, INC.",23H,10000,2026-08-11,,,,,,False
