Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon,first_seen
0917622,389,REEVES,CHEVRON MINERALS 19,10,100852,2026-08-03,"PERMIAN RESOURCES OPERATING, LLC",2H,13000,2026-08-13,,,,,,False
0917760,389,REEVES,CHECKERS STATE UNIT 54-12-21,10,872117,2026-08-10,TRP OPERATING LLC,801H,12500,2026-08-12,,,,,,False
0917693,393,ROBERTS,COURSON RANCH 133C,14,829221,2026-08-06,SUMMIT PETROLEUM LLC,3133H,6900,2026-08-13,,,,,,False
0917722,399,RUNNELS,EVANS,09,104417,2026-08-07,NODDING DONKEY RESOURCES LLC,3A,5000,2026-08-12,,,,,,True
0917765,401,RUSK,HENDERSON 'E',06,106406,2026-08-10,BUFFCO PRODUCTION INC.,8,10850,2026-08-13,,,,,,False
0916992,401,RUSK,HELVENSTON C HS (AW),06,103925,2026-07-06,SABINE ENERGY INC.,3H,12000,2026-08-13,,,,,,False
0917002,401,RUSK,HELVENSTON D HS (AW),06,103925,2026-07-06,SABINE ENERGY INC.,4H,12000,2026-08-13,,,,,,False
0917590,417,SHACKELFORD,HF SINCLAIR MP27,08,104379,2026-08-03,"WBI ENERGY MIDSTREAM, LLC",T027MP,350,2026-08-13,,,,,,False
0917111,461,UPTON,SHAUNA-WINDHAM 42H,09,665748,2026-07-09,"PIONEER NATURAL RES. USA, INC.",208H,10931,2026-08-12,,,,,,False
0917740,469,VICTORIA,PATAGONIA,02,453170,2026-08-07,"KEBO OIL & GAS, INC.",1,9300,2026-08-12,,,,,,True
0917761,475,WARD,"EDWARDS, JACK -L-",10,666430,2026-08-10,PITTS ENERGY CO.,3,5590,2026-08-13,,,,,,False
0917730,477,WASHINGTON,MAC ARTHUR UNIT,03,521544,2026-08-07,MAGNOLIA OIL & GAS OPERATING LLC,H 02TM,12000,2026-08-12,,,,,,False
0917731,477,WASHINGTON,MAC ARTHUR UNIT,03,521544,2026-08-07,MAGNOLIA OIL & GAS OPERATING LLC,H 06TM,12000,2026-08-12,,,,,,False
0917732,477,WASHINGTON,TRUMAN ONE,03,521544,2026-08-07,MAGNOLIA OIL & GAS OPERATING LLC,H 01TM,12000,2026-08-13,,,,,,False
0917733,477,WASHINGTON,TRUMAN SEVEN,03,521544,2026-08-07,MAGNOLIA OIL & GAS OPERATING LLC,H 07TM,12000,2026-08-12,,,,,,False
0917543,479,WEBB,CODIGO,04,253162,2026-07-30,"EOG RESOURCES, INC.",24H,10000,2026-08-12,,,,,,False
0917544,479,WEBB,CODIGO,04,253162,2026-07-30,"EOG RESOURCES, INC.",25H,10000,2026-08-13,,,,,,False
0917547,479,WEBB,CODIGO,04,253162,2026-07-30,"EOG RESOURCES, INC.",26H,10000,2026-08-13,,,,,,False
0917548,479,WEBB,CODIGO,04,253162,2026-07-30,"EOG RESOURCES, INC.",27H,10000,2026-08-13,,,,,,False
0917549,479,WEBB,CODIGO,04,253162,2026-07-30,"EOG RESOURCES, INC.",28H,10000,2026-08-13,,,,,,False
0917550,479,WEBB,CODIGO,04,253162,2026-07-30,"EOG RESOURCES, INC.",29H,10000,2026-08-13,,,,,,False
0917551,479,WEBB,CODIGO,04,253162,2026-07-30,"EOG RESOURCES, INC.",30H,10000,2026-08-13,,,,,,False
0917724,479,WEBB,G-B STATE E,04,253162,2026-08-07,"EOG RESOURCES, INC.",302H,14600,2026-08-13,,,,,,False
0917734,487,WILBARGER,SUMNER HEIRS,13,108799,2026-08-07,"BURK ROYALTY CO., LTD.",5,8900,2026-08-12,,,,,,False
0917736,487,WILBARGER,WHITEFISH A,13,108799,2026-08-07,"BURK ROYALTY CO., LTD.",1,8900,2026-08-12,,,,,,False
0917737,487,WILBARGER,WHITEFISH A,13,108799,2026-08-07,"BURK ROYALTY CO., LTD.",2,8900,2026-08-12,,,,,,False
0917738,487,WILBARGER,WHITEFISH B,13,108799,2026-08-07,"BURK ROYALTY CO., LTD.",1,8900,2026-08-12,,,,,,False
0917528,497,WISE,"MCALISTER, O H GU 21 (AW)",13,072504,2026-07-30,"BKV BARNETT, LLC",21H,9500,2026-08-12,,,,,,False
0917646,497,WISE,MURPHY,13,483657,2026-08-04,"LAKOTA ENERGY, LTD.",2H,7500,2026-08-13,,,,,,False
0917790,499,WOOD,MCALLISTER,06,258410,2026-08-11,"FAIR OIL, LTD.",1,8415,2026-08-13,,,,,,True
0917784,501,YOAKUM,WASSON ODC UNIT,11,617544,2026-08-11,OCCIDENTAL PERMIAN LTD.,595,5500,2026-08-13,,,,,,False
0917770,501,YOAKUM,WASSON ODC UNIT,11,617544,2026-08-11,OCCIDENTAL PERMIAN LTD.,918H,5500,2026-08-13,,,,,,False
0917777,501,YOAKUM,WASSON ODC UNIT,11,617544,2026-08-11,OCCIDENTAL PERMIAN LTD.,921H,5500,2026-08-13,,,,,,False
0917774,501,YOAKUM,WASSON ODC UNIT,11,617544,2026-08-11,OCCIDENTAL PERMIAN LTD.,922,5500,2026-08-13,,,,,,False
0917789,501,YOAKUM,YOAKUM WASSON CLEARFORK UNIT,11,617544,2026-08-11,OCCIDENTAL PERMIAN LTD.,8654H,6050,2026-08-13,,,,,,False
0917817,501,YOAKUM,CLEVELAND A 601,11,712217,2026-08-11,"RILEY PERMIAN OPERATING CO, LLC",35H,9000,2026-08-13,,,,,,False
0917753,501,YOAKUM,"HOOKER, L.H.",11,849735,2026-08-10,"TEXLAND PETROLEUM, L.P.",9,9000,2026-08-12,,,,,,False
