Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon
0914158,301,LOVING,SILVERTIP 76-13 X,10,020528,2026-07-07,ANADARKO E&P ONSHORE LLC,12HA,13000,2026-03-19,2026-06-11,,,,
0914161,301,LOVING,SILVERTIP 76-13 X,10,020528,2026-07-07,ANADARKO E&P ONSHORE LLC,13HA,13000,2026-03-19,2026-06-13,,,,
0914163,301,LOVING,SILVERTIP 76-13 X,10,020528,2026-07-07,ANADARKO E&P ONSHORE LLC,14HA,13000,2026-03-19,2026-06-15,,,,
0914878,317,MAVERICK,AUTRY 32-8 D,10,217012,2026-05-07,DIAMONDBACK E&P LLC,3WA,9750,2026-04-21,2026-06-04,,,,
0917058,479,WEBB,STANLEY RANCH,04,100351,2026-07-08,JAVELIN ENERGY PARTNERS MGMT LLC,104HB,12000,2026-07-16,2026-07-29,,,,
0917083,479,WEBB,AI SAN ROMAN,04,104125,2026-07-08,"WARWICK POSEIDON, GP",208H,12545,2026-07-14,2026-07-29,,,,
