Permit_Number,CountyCode,County,Lease_Name,District,Operator_Number,Received_Date,Operator_Name,Well_Number,Total_Depth,Issue_Date,Spud_Date,Surface_Lat,Surface_Lon,BHL_Lat,BHL_Lon
0911655,389,REEVES,STATE ROAD RUNNER A,10,103285,2026-08-21,COTERRA ENERGY OPERATING CO.,401H,11000,2025-12-30,2026-01-06,,,,
0912219,389,REEVES,STATE ROAD RUNNER AA,10,103285,2026-08-21,COTERRA ENERGY OPERATING CO.,401HB,11239,2025-12-17,,,,,
0911656,389,REEVES,STATE ROAD RUNNER B,10,103285,2026-08-21,COTERRA ENERGY OPERATING CO.,402H,11000,2025-11-13,2026-01-07,,,,
0911101,389,REEVES,STATE ROAD RUNNER C,10,103285,2026-08-21,COTERRA ENERGY OPERATING CO.,403H,11000,2025-10-24,2025-11-16,,,,
0911102,389,REEVES,STATE ROAD RUNNER D,10,103285,2026-08-21,COTERRA ENERGY OPERATING CO.,404H,11000,2025-10-24,2025-11-17,,,,
0915806,461,UPTON,CC 4144 E,09,027200,2026-07-23,APACHE CORPORATION,8HA,10000,2026-05-26,2026-06-16,,,,
